summ_idx,func_idx,func_value
69,4,"(16, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
69,4,"(47, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
69,4,"(56, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
69,4,"(60, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
69,4,"(68, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
69,4,"(84, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
69,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
69,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
69,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
69,6,"(14, '%let password = password_exposed;\n')"
69,7,0
69,8,10
70,1,"{'create_dt': '2023-06-18T13:56:27.164036', 'modified_dt': '2023-06-18T13:56:27.164036'}"
70,2,166
70,3,17
70,4,"(15, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
70,4,"(20, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,4,"(37, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
70,4,"(50, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,4,"(58, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,4,"(61, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
70,4,"(64, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
70,4,"(68, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,4,"(71, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,4,"(80, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
70,4,"(96, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,4,"(108, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,4,"(112, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
70,4,"(129, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
70,4,"(134, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
70,4,"(142, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,4,"(146, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
70,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
70,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
70,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
70,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
70,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
70,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
70,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
70,6,"(11, '%let password = password_exposed;\n')"
70,6,"(25, '%let password = password_exposed;\n')"
70,6,"(34, '%let password = password_exposed;\n')"
70,6,"(79, '%let password = password_exposed;\n')"
70,6,"(83, '%let password = password_exposed;\n')"
70,6,"(107, '%let password = password_exposed;\n')"
70,6,"(111, '%let password = password_exposed;\n')"
70,6,"(128, '%let password = password_exposed;\n')"
70,6,"(153, '%let password = password_exposed;\n')"
70,6,"(156, '%let password = password_exposed;\n')"
70,6,"(160, '%let password = password_exposed;\n')"
70,6,"(166, '%let password = password_exposed;\n')"
70,7,0
70,8,14
71,1,"{'create_dt': '2023-06-18T13:56:27.158752', 'modified_dt': '2023-06-18T13:56:27.158752'}"
71,2,132
71,3,13
71,4,"(4, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(12, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(24, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(27, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(35, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(38, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
71,4,"(48, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(65, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
71,4,"(70, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(74, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(108, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,4,"(117, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
71,4,"(120, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
71,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
71,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
71,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
71,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
71,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
71,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
71,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
71,6,"(7, '%let password = password_exposed;\n')"
71,6,"(23, '%let password = password_exposed;\n')"
71,6,"(68, '%let password = password_exposed;\n')"
71,6,"(111, '%let password = password_exposed;\n')"
71,6,"(114, '%let password = password_exposed;\n')"
71,7,0
71,8,10
72,1,"{'create_dt': '2023-06-18T13:56:27.164706', 'modified_dt': '2023-06-18T13:56:27.164706'}"
72,2,48
72,3,4
72,4,"(15, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
72,4,"(21, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
72,4,"(28, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
72,4,"(37, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
72,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
72,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
72,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
72,6,"(40, '%let password = password_exposed;\n')"
72,6,"(47, '%let password = password_exposed;\n')"
72,7,0
72,8,4
73,1,"{'create_dt': '2023-06-18T13:56:27.137469', 'modified_dt': '2023-06-18T13:56:27.137469'}"
73,2,15
73,3,3
73,4,"(3, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
73,4,"(7, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
73,4,"(10, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
73,6,"(6, '%let password = password_exposed;\n')"
73,7,0
73,8,1
74,1,"{'create_dt': '2023-06-18T13:56:27.144225', 'modified_dt': '2023-06-18T13:56:27.144225'}"
74,2,130
74,3,11
74,4,"(7, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
74,4,"(20, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
74,4,"(34, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
74,4,"(49, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
74,4,"(58, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
74,4,"(61, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
74,4,"(71, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
74,4,"(75, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
74,4,"(79, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
74,4,"(117, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
74,4,"(127, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
74,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
74,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
74,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
74,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
74,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
74,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
74,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
74,6,"(52, '%let password = password_exposed;\n')"
74,6,"(98, '%let password = password_exposed;\n')"
74,6,"(99, '%let password = password_exposed;\n')"
74,6,"(120, '%let password = password_exposed;\n')"
74,7,0
74,8,11
75,1,"{'create_dt': '2023-06-18T13:56:27.123133', 'modified_dt': '2023-06-18T13:56:27.123133'}"
75,2,42
75,3,2
75,4,"(1, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
75,4,"(32, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
75,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
75,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
75,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
75,6,"(30, '%let password = password_exposed;\n')"
75,7,0
75,8,2
76,1,"{'create_dt': '2023-06-18T13:56:27.152168', 'modified_dt': '2023-06-18T13:56:27.152168'}"
76,2,19
76,3,4
76,4,"(1, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
76,4,"(5, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
76,4,"(13, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
76,4,"(16, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
76,6,"(11, '%let password = password_exposed;\n')"
76,7,0
76,8,1
77,1,"{'create_dt': '2023-06-18T13:56:27.151699', 'modified_dt': '2023-06-18T13:56:27.151699'}"
77,2,13
77,3,0
77,7,0
77,8,2
78,1,"{'create_dt': '2023-06-18T13:56:27.123476', 'modified_dt': '2023-06-18T13:56:27.123476'}"
78,2,33
78,3,2
78,4,"(2, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
78,4,"(9, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
78,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
78,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
78,6,"(15, '%let password = password_exposed;\n')"
78,7,0
78,8,2
79,1,"{'create_dt': '2023-06-18T13:56:27.143767', 'modified_dt': '2023-06-18T13:56:27.143767'}"
79,2,150
79,3,13
79,4,"(9, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,4,"(25, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,4,"(40, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,4,"(58, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
79,4,"(64, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,4,"(79, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
79,4,"(83, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
79,4,"(86, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,4,"(95, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
79,4,"(103, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,4,"(118, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,4,"(121, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,4,"(130, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
79,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
79,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
79,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
79,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
79,6,"(2, '%let password = password_exposed;\n')"
79,6,"(73, '%let password = password_exposed;\n')"
79,6,"(98, '%let password = password_exposed;\n')"
79,6,"(102, '%let password = password_exposed;\n')"
79,6,"(127, '%let password = password_exposed;\n')"
79,7,0
79,8,9
80,1,"{'create_dt': '2023-06-18T13:56:27.137100', 'modified_dt': '2023-06-18T13:56:27.137100'}"
80,2,176
80,3,10
80,4,"(10, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
80,4,"(17, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
80,4,"(20, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
80,4,"(40, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
80,4,"(71, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
80,4,"(111, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
80,4,"(114, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
80,4,"(126, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
80,4,"(145, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
80,4,"(156, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
80,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
80,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
80,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
80,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
80,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
80,6,"(44, '%let password = password_exposed;\n')"
80,6,"(67, '%let password = password_exposed;\n')"
80,6,"(69, '%let password = password_exposed;\n')"
80,6,"(149, '%let password = password_exposed;\n')"
80,6,"(155, '%let password = password_exposed;\n')"
80,7,0
80,8,15
81,1,"{'create_dt': '2023-06-18T13:56:27.165130', 'modified_dt': '2023-06-18T13:56:27.165130'}"
81,2,172
81,3,9
81,4,"(13, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
81,4,"(60, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
81,4,"(63, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
81,4,"(79, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
81,4,"(89, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
81,4,"(136, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
81,4,"(153, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
81,4,"(156, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
81,4,"(170, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
81,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
81,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
81,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
81,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
81,6,"(26, '%let password = password_exposed;\n')"
81,6,"(54, '%let password = password_exposed;\n')"
81,6,"(55, '%let password = password_exposed;\n')"
81,6,"(92, '%let password = password_exposed;\n')"
81,6,"(122, '%let password = password_exposed;\n')"
81,7,0
81,8,17
82,1,"{'create_dt': '2023-06-18T13:56:27.159199', 'modified_dt': '2023-06-18T13:56:27.159199'}"
82,2,91
82,3,7
82,4,"(11, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
82,4,"(17, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
82,4,"(21, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
82,4,"(53, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
82,4,"(58, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
82,4,"(63, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
82,4,"(69, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
82,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
82,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
82,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
82,6,"(24, '%let password = password_exposed;\n')"
82,6,"(39, '%let password = password_exposed;\n')"
82,6,"(41, '%let password = password_exposed;\n')"
82,7,0
82,8,8
83,1,"{'create_dt': '2023-06-18T13:56:27.131699', 'modified_dt': '2023-06-18T13:56:27.131699'}"
83,2,186
83,3,11
83,4,"(19, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
83,4,"(41, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
83,4,"(52, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
83,4,"(60, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
83,4,"(72, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
83,4,"(87, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
83,4,"(95, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
83,4,"(109, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
83,4,"(133, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
83,4,"(136, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
83,4,"(178, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
83,6,"(9, '%let password = password_exposed;\n')"
83,6,"(29, '%let password = password_exposed;\n')"
83,6,"(80, '%let password = password_exposed;\n')"
83,6,"(142, '%let password = password_exposed;\n')"
83,6,"(182, '%let password = password_exposed;\n')"
83,7,0
83,8,22
84,1,"{'create_dt': '2023-06-18T13:56:27.134246', 'modified_dt': '2023-06-18T13:56:27.134246'}"
84,2,39
84,3,4
84,4,"(6, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
84,4,"(11, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
84,4,"(23, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
84,4,"(31, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
84,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
84,6,"(15, '%let password = password_exposed;\n')"
84,6,"(16, '%let password = password_exposed;\n')"
84,6,"(17, '%let password = password_exposed;\n')"
84,6,"(18, '%let password = password_exposed;\n')"
84,6,"(26, '%let password = password_exposed;\n')"
84,6,"(39, '%let password = password_exposed;\n')"
84,7,0
84,8,1
85,1,"{'create_dt': '2023-06-18T13:56:27.133915', 'modified_dt': '2023-06-18T13:56:27.133915'}"
85,2,86
85,3,7
85,4,"(20, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
85,4,"(32, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
85,4,"(36, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
85,4,"(43, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
85,4,"(68, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
85,4,"(79, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
85,4,"(83, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
85,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
85,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
85,6,"(16, '%let password = password_exposed;\n')"
85,6,"(17, '%let password = password_exposed;\n')"
85,6,"(19, '%let password = password_exposed;\n')"
85,6,"(24, '%let password = password_exposed;\n')"
85,6,"(78, '%let password = password_exposed;\n')"
85,7,0
85,8,9
86,1,"{'create_dt': '2023-06-18T13:56:27.131172', 'modified_dt': '2023-06-18T13:56:27.131172'}"
86,2,10
86,3,1
86,4,"(1, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
86,6,"(8, '%let password = password_exposed;\n')"
86,7,0
86,8,0
87,1,"{'create_dt': '2023-06-18T13:56:27.128421', 'modified_dt': '2023-06-18T13:56:27.128421'}"
87,2,100
87,3,7
